hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,91,Transient,101,0,0,Canceled,04/11/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,21,2016,November,48,21,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,1,1,A,A,0,No Deposit,NULL,40,0,Transient,67,0,0,Canceled,03/11/2016
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,93,Transient,125,0,0,Canceled,16/10/2015
City Hotel,1,204,2016,May,19,5,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,90,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,95,2016,January,1,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,NULL,0,Contract,106.2,0,1,Canceled,18/12/2015
City Hotel,1,95,2016,January,1,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,NULL,0,Contract,106.2,0,1,Canceled,18/12/2015
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,90,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,90,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,90,0,0,Canceled,18/01/2016
City Hotel,1,204,2016,May,19,5,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,96,Transient,90,0,0,Canceled,18/01/2016
City Hotel,1,226,2016,July,30,22,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,96,Transient-Party,64,0,0,Canceled,19/07/2016
City Hotel,1,198,2016,May,21,20,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,57.5,0,0,Canceled,22/03/2016
City Hotel,1,198,2016,May,21,20,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,57.5,0,0,Canceled,18/05/2016
City Hotel,1,198,2016,May,21,20,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,98,Transient-Party,65,0,0,Canceled,18/05/2016
City Hotel,1,198,2016,May,21,20,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,65,0,0,Canceled,18/05/2016
City Hotel,1,198,2016,May,21,20,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,65,0,0,Canceled,22/03/2016
City Hotel,1,198,2016,May,21,20,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,57.5,0,0,Canceled,22/03/2016
City Hotel,1,198,2016,May,21,20,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,98,Transient-Party,65,0,0,Canceled,18/05/2016
City Hotel,1,198,2016,May,21,20,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,65,0,0,Canceled,22/03/2016
City Hotel,1,198,2016,May,21,20,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,65,0,0,Canceled,22/03/2016
City Hotel,1,198,2016,May,21,20,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,57.5,0,0,Canceled,18/05/2016
City Hotel,1,198,2016,May,21,20,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,57.5,0,0,Canceled,22/03/2016
City Hotel,1,198,2016,May,21,20,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,65,0,0,Canceled,22/03/2016
City Hotel,1,198,2016,May,21,20,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,65,0,0,Canceled,18/05/2016
City Hotel,1,198,2016,May,21,20,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,98,Transient-Party,57.5,0,0,Canceled,22/03/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,Non Refund,12,NULL,101,Transient,105,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,161,2016,March,13,25,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,101,Transient,130,0,0,Canceled,10/02/2016
City Hotel,1,147,2016,September,38,13,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86,NULL,107,Transient-Party,130,0,0,Canceled,04/08/2016
City Hotel,1,148,2016,September,38,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86,NULL,107,Transient-Party,130,0,0,Canceled,04/08/2016
City Hotel,1,151,2016,September,38,17,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86,NULL,107,Transient-Party,130,0,0,Canceled,04/08/2016
